Flow ID,Start Edge ID,End Edge ID,Flow Length,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Random_const,Gamma,Gamma_agg,Gamma_norm,Start Count,End Count
4_50,-25817299#2,559495124#8,25,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.104058750589815,16.85390531064681,41.104854405575175,16.85383635754744,0.9964721277854258,0.03985888511141703,1.3051410258256946,0.030539906663496687,18.0,0.0
4_51,-25817299#2,794480007#1,27,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.104241848915706,16.852339159437378,41.10301262752712,16.852438574025896,0.8163401005434319,0.030234818538645625,1.3051410258256946,0.02316593987957557,18.0,0.0
4_52,-25817299#2,96606445#0,41,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.1020049738588,16.856644941095766,41.10326561352771,16.856379181688784,0.7242508245384573,0.017664654257035544,1.3051410258256946,0.013534670895706492,18.0,0.0
4_53,-25817299#2,96606456#2,43,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10326307854501,16.856240261410846,41.1020049738588,16.856644941095766,0.891545295237236,0.020733611517145024,1.3051410258256946,0.015886108172891086,18.0,0.0
4_54,-51034167#0,1107330352#1,35,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953,0.6790634869249607,0.019401813912141734,0.665905151811163,0.029136002115874436,18.0,0.0
4_55,-51034167#0,1107330354#5,32,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10567667985701,16.85350139992,41.10655366468042,16.85214501267212,0.9945309080579094,0.03107909087680967,0.665905151811163,0.04667194838826395,18.0,0.0
4_56,-51034167#0,1159706696,19,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10888943814199,16.85603017646436,41.10939348647096,16.855007437640243,0.8406987335532117,0.04424730176595851,0.665905151811163,0.06644685304748345,18.0,0.0
4_57,-51034167#0,1167944482#6,27,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10760995155661,16.857018182751133,41.107409312693626,16.8583053565791,0.5449719026109223,0.02018414454114527,0.665905151811163,0.030310840044182562,18.0,0.0
4_58,-51034167#0,1226715337#1,24,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.1076655501806,16.853482677393657,41.1076459918036,16.85339947923006,0.7817297725005792,0.032572073854190794,0.665905151811163,0.048913983869323725,18.0,0.0
4_59,-51034167#0,1226715337#3,28,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10745802857694,16.853291775558137,41.1073338131884,16.85340951411772,0.6692468692742239,0.023901673902650855,0.665905151811163,0.03589351101675945,18.0,0.0
4_60,-51034167#0,1226715337#5,31,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10734707485234,16.853676884182715,41.10746982861199,16.853767510732208,0.5746841768453474,0.018538199253075725,0.665905151811163,0.02783909871046136,18.0,0.0
4_61,-51034167#0,129127808-AddedOnRampEdge,20,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10887945860232,16.855291051507262,41.10861173431363,16.854213003321295,0.8067745188774655,0.04033872594387328,0.665905151811163,0.060577284669082285,18.0,0.0
4_62,-51034167#0,134810311#1,34,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.1069737608908,16.8478332074144,41.106150407173736,16.839447730868756,0.9191320204520483,0.02703329471917789,0.665905151811163,0.04059631412319209,18.0,0.0
4_63,-51034167#0,147036178,42,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10357239370584,16.849347341324286,41.10397951428041,16.847630876135593,0.7166120245194685,0.017062191059987342,0.665905151811163,0.025622554523839797,18.0,0.0
4_64,-51034167#0,173765024,16,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.107787793577664,16.858261368905033,41.10843939498842,16.85693747474272,0.9987581425125593,0.06242238390703496,0.665905151811163,0.09374065321052909,18.0,0.0
4_65,-51034167#0,25817299#2,42,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10357239370584,16.849347341324286,41.10403927028676,16.849306737173062,0.762481073429687,0.018154311272135404,0.665905151811163,0.027262608229953432,18.0,0.0
4_66,-51034167#0,30002087#1,26,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.107317336305385,16.858674438324883,41.10722590625396,16.85936114348573,0.6542379840822615,0.02516299938777929,0.665905151811163,0.03778766288162762,18.0,0.0
4_67,-51034167#0,380822316#2-AddedOnRampEdge,33,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.106763993263314,16.853544489327305,41.10586575211826,16.853629734176355,0.5570941952043702,0.01688164227892031,0.665905151811163,0.025351421644666288,18.0,0.0
4_68,-51034167#0,559495124#8,26,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.104058750589815,16.85390531064681,41.104854405575175,16.85383635754744,0.707723486620053,0.027220134100771273,0.665905151811163,0.04087689369384897,18.0,0.0
4_69,-51034167#0,794480007#1,30,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.104241848915706,16.852339159437378,41.10301262752712,16.852438574025896,0.7329169636905701,0.02443056545635234,0.665905151811163,0.03668775559087482,18.0,0.0
4_70,-51034167#0,96606445#0,6,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.1020049738588,16.856644941095766,41.10326561352771,16.856379181688784,0.8898341867343653,0.1483056977890609,0.665905151811163,0.2227129455083677,18.0,0.0
4_71,-51034167#0,96606456#2,8,41.101798649474674,16.858100581395767,41.10384258523459,16.858543443353906,41.10326307854501,16.856240261410846,41.1020049738588,16.856644941095766,0.5517512623207801,0.06896890779009751,0.665905151811163,0.10357166873166897,18.0,0.0
4_72,-53536452#2,-53536452#0,3,41.10793823745877,16.85223204480039,41.1085181369716,16.852595973139756,41.10890060054974,16.852802632812487,41.10979077432872,16.853185183708174,0.8254880166334082,0.27516267221113605,0.4076520742993373,0.6749939214318463,2.0,0.0
4_73,-53536452#2,53536452#2,4,41.10793823745877,16.85223204480039,41.1085181369716,16.852595973139756,41.1085181369716,16.852595973139756,41.10793823745877,16.85223204480039,0.529957608352805,0.13248940208820126,0.4076520742993373,0.3250060785681537,2.0,0.0
4_74,-794480007#1,1107330352#1,14,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953,0.6693228156136568,0.047808772543832624,1.0406493335730091,0.0459412897327133,18.0,0.0
4_75,-794480007#1,1107330354#5,6,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10567667985701,16.85350139992,41.10655366468042,16.85214501267212,0.9640776274246753,0.1606796045707792,1.0406493335730091,0.15440321670998924,18.0,0.0
4_76,-794480007#1,1159706696,19,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10888943814199,16.85603017646436,41.10939348647096,16.855007437640243,0.9819011698087408,0.051679008937302144,1.0406493335730091,0.04966034885148608,18.0,0.0
4_77,-794480007#1,1167944482#6,26,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10760995155661,16.857018182751133,41.107409312693626,16.8583053565791,0.8103145190991141,0.03116594304227362,1.0406493335730091,0.02994855426973384,18.0,0.0
4_78,-794480007#1,1226715337#1,16,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.1076655501806,16.853482677393657,41.1076459918036,16.85339947923006,0.9295768723388,0.058098554521175,1.0406493335730091,0.05582913729613124,18.0,0.0
4_79,-794480007#1,1226715337#3,13,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10745802857694,16.853291775558137,41.1073338131884,16.85340951411772,0.7101888448561018,0.054629911142777064,1.0406493335730091,0.052495984363155675,18.0,0.0
4_80,-794480007#1,1226715337#5,14,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10734707485234,16.853676884182715,41.10746982861199,16.853767510732208,0.7971000993162691,0.0569357213797335,1.0406493335730091,0.05471172617220443,18.0,0.0
4_81,-794480007#1,129127808-AddedOnRampEdge,20,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10887945860232,16.855291051507262,41.10861173431363,16.854213003321295,0.7772519651203467,0.03886259825601734,1.0406493335730091,0.03734456651462492,18.0,0.0
4_82,-794480007#1,134810311#1,17,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.1069737608908,16.8478332074144,41.106150407173736,16.839447730868756,0.5221444051093511,0.0307143767711383,1.0406493335730091,0.02951462685867704,18.0,0.0
4_83,-794480007#1,147036178,25,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10357239370584,16.849347341324286,41.10397951428041,16.847630876135593,0.5019855964467681,0.020079423857870725,1.0406493335730091,0.01929509125704159,18.0,0.0
4_84,-794480007#1,173765024,28,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.107787793577664,16.858261368905033,41.10843939498842,16.85693747474272,0.9122762121035498,0.03258129328941249,1.0406493335730091,0.03130861880009716,18.0,0.0
4_85,-794480007#1,25817299#2,25,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10357239370584,16.849347341324286,41.10403927028676,16.849306737173062,0.5694063669921694,0.022776254679686775,1.0406493335730091,0.02188657979675615,18.0,0.0
4_86,-794480007#1,30002087#1,28,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.107317336305385,16.858674438324883,41.10722590625396,16.85936114348573,0.6106568459680073,0.021809173070285973,1.0406493335730091,0.020957273854589845,18.0,0.0
4_87,-794480007#1,380822316#2-AddedOnRampEdge,12,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.106763993263314,16.853544489327305,41.10586575211826,16.853629734176355,0.7036888036399244,0.058640733636660364,1.0406493335730091,0.05635013807708002,18.0,0.0
4_88,-794480007#1,559495124#8,15,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.104058750589815,16.85390531064681,41.104854405575175,16.85383635754744,0.712943551423584,0.0475295700949056,1.0406493335730091,0.045672993352828636,18.0,0.0
4_89,-794480007#1,794480007#1,2,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.104241848915706,16.852339159437378,41.10301262752712,16.852438574025896,0.53115847796954,0.26557923898477,1.0406493335730091,0.2552053130836293,18.0,0.0
4_90,-794480007#1,96606445#0,35,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.1020049738588,16.856644941095766,41.10326561352771,16.856379181688784,0.9317829320138329,0.02662236948610951,1.0406493335730091,0.02558245955407779,18.0,0.0
4_91,-794480007#1,96606456#2,37,41.10301262752712,16.852438574025896,41.104241848915706,16.852339159437378,41.10326307854501,16.856240261410846,41.1020049738588,16.856644941095766,0.5349010564063245,0.014456785308279041,1.0406493335730091,0.013892081455183858,18.0,0.0
4_92,1107330352#4,1107330352#1,11,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953,0.7692781140424572,0.06993437400385974,0.9340465265473155,0.0748724737111017,18.0,0.0
4_93,1107330352#4,1107330354#5,9,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10567667985701,16.85350139992,41.10655366468042,16.85214501267212,0.5628777386384772,0.0625419709598308,0.9340465265473155,0.0669580895408026,18.0,0.0
4_94,1107330352#4,1159706696,16,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10888943814199,16.85603017646436,41.10939348647096,16.855007437640243,0.9343224320393198,0.058395152002457484,0.9340465265473155,0.06251846170694945,18.0,0.0
4_95,1107330352#4,1167944482#6,23,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10760995155661,16.857018182751133,41.107409312693626,16.8583053565791,0.9451536767819089,0.041093638120952555,0.9340465265473155,0.04399527962793714,18.0,0.0
4_96,1107330352#4,1226715337#1,13,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.1076655501806,16.853482677393657,41.1076459918036,16.85339947923006,0.7853822183103326,0.060414016793102515,0.9340465265473155,0.06467987950923787,18.0,0.0
4_97,1107330352#4,1226715337#3,10,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10745802857694,16.853291775558137,41.1073338131884,16.85340951411772,0.6509863052785053,0.06509863052785053,0.9340465265473155,0.06969527606776328,18.0,0.0
4_98,1107330352#4,1226715337#5,11,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10734707485234,16.853676884182715,41.10746982861199,16.853767510732208,0.9933559373664056,0.09030508521512778,0.9340465265473155,0.09668157061612204,18.0,0.0
4_99,1107330352#4,129127808-AddedOnRampEdge,17,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10887945860232,16.855291051507262,41.10861173431363,16.854213003321295,0.957557926136532,0.0563269368315607,0.9340465265473155,0.060304208870378344,18.0,0.0
4_100,1107330352#4,134810311#1,14,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.1069737608908,16.8478332074144,41.106150407173736,16.839447730868756,0.6051505849719643,0.04322504178371173,0.9340465265473155,0.04627718272610278,18.0,0.0
4_101,1107330352#4,147036178,22,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10357239370584,16.849347341324286,41.10397951428041,16.847630876135593,0.8290826342755191,0.03768557428525087,0.9340465265473155,0.04034657076939716,18.0,0.0
4_102,1107330352#4,173765024,25,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.107787793577664,16.858261368905033,41.10843939498842,16.85693747474272,0.5890663126257749,0.023562652505030996,0.9340465265473155,0.02522642270522634,18.0,0.0
4_103,1107330352#4,25817299#2,22,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.10357239370584,16.849347341324286,41.10403927028676,16.849306737173062,0.9386992021362914,0.04266814555164961,0.9340465265473155,0.04568096378386157,18.0,0.0
4_104,1107330352#4,30002087#1,25,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.107317336305385,16.858674438324883,41.10722590625396,16.85936114348573,0.7214144405577667,0.02885657762231067,0.9340465265473155,0.030894154415389178,18.0,0.0
4_105,1107330352#4,380822316#2-AddedOnRampEdge,9,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.106763993263314,16.853544489327305,41.10586575211826,16.853629734176355,0.5914323958924368,0.0657147106547152,0.9340465265473155,0.07035485790801912,18.0,0.0
4_106,1107330352#4,559495124#8,12,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.104058750589815,16.85390531064681,41.104854405575175,16.85383635754744,0.5319437535173915,0.044328646126449295,0.9340465265473155,0.04745871310105853,18.0,0.0
4_107,1107330352#4,794480007#1,7,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.104241848915706,16.852339159437378,41.10301262752712,16.852438574025896,0.7694057408404509,0.10991510583435012,0.9340465265473155,0.117676264201366,18.0,0.0
4_108,1107330352#4,96606445#0,32,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157,41.1020049738588,16.856644941095766,41.10326561352771,16.856379181688784,0.6016158436938019,0.01880049511543131,0.9340465265473155,0.020128007097169956,18.0,0.0
