Flow ID,Start Edge ID,End Edge ID,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Start Count,End Count
1_59,135067339#2,25748820#3,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125,16.0,22.0
1_60,135067339#2,30671462#5,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472,16.0,22.0
1_61,135067339#2,30690502#2,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974,16.0,22.0
1_62,135067339#2,30690502#4,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993,16.0,22.0
1_63,135067339#2,30690502#6,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282,16.0,22.0
1_64,135067339#2,30690562#1,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916,16.0,22.0
1_65,135067339#2,30700001#0,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942,16.0,22.0
1_66,135067339#2,30701540,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464,16.0,22.0
1_67,151503390#1,-25586000#4,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053,16.0,22.0
1_68,151503390#1,-30690505#0,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945,16.0,22.0
1_69,151503390#1,-30690563#0,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805,16.0,22.0
1_70,151503390#1,-48563889,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164,16.0,22.0
1_71,151503390#1,1223049032#2,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036,16.0,22.0
1_72,151503390#1,135067339#2,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,16.0,22.0
1_73,151503390#1,25654957#1,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833,16.0,22.0
1_74,151503390#1,25748726#4,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983,16.0,22.0
1_75,151503390#1,25748820#3,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125,16.0,22.0
1_76,151503390#1,30671462#5,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472,16.0,22.0
1_77,151503390#1,30690502#2,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974,16.0,22.0
1_78,151503390#1,30690502#4,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993,16.0,22.0
1_79,151503390#1,30690502#6,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282,16.0,22.0
1_80,151503390#1,30690562#1,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916,16.0,22.0
1_81,151503390#1,30700001#0,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942,16.0,22.0
1_82,151503390#1,30701540,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464,16.0,22.0
1_83,151503390#3,-25586000#4,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053,17.0,0.0
1_84,151503390#3,-30690505#0,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945,17.0,0.0
1_85,151503390#3,-30690563#0,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805,17.0,0.0
1_86,151503390#3,-48563889,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164,17.0,0.0
1_87,151503390#3,1223049032#2,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036,17.0,0.0
1_88,151503390#3,135067339#2,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,17.0,0.0
1_89,151503390#3,151503390#1,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,17.0,0.0
1_90,151503390#3,25654957#1,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833,17.0,0.0
1_91,151503390#3,25748726#4,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983,17.0,0.0
1_92,151503390#3,25748820#3,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125,17.0,0.0
1_93,151503390#3,30671462#5,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472,17.0,0.0
1_94,151503390#3,30690502#2,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974,17.0,0.0
1_95,151503390#3,30690502#4,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993,17.0,0.0
1_96,151503390#3,30690502#6,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282,17.0,0.0
1_97,151503390#3,30690562#1,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916,17.0,0.0
1_98,151503390#3,30700001#0,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942,17.0,0.0
1_99,151503390#3,30701540,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464,17.0,0.0
1_100,25586000#4,-25586000#4,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053,17.0,0.0
1_101,25586000#4,-30690505#0,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945,17.0,0.0
1_102,25586000#4,-30690563#0,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805,17.0,0.0
1_103,25586000#4,-48563889,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164,17.0,0.0
1_104,25586000#4,1223049032#2,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036,17.0,0.0
1_105,25586000#4,135067339#2,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,17.0,0.0
1_106,25586000#4,151503390#1,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,17.0,0.0
1_107,25586000#4,25654957#1,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833,17.0,0.0
1_108,25586000#4,25748726#4,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983,17.0,0.0
1_109,25586000#4,25748820#3,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125,17.0,0.0
1_110,25586000#4,30671462#5,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472,17.0,0.0
1_111,25586000#4,30690502#2,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974,17.0,0.0
1_112,25586000#4,30690502#4,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993,17.0,0.0
1_113,25586000#4,30690502#6,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282,17.0,0.0
1_114,25586000#4,30690562#1,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916,17.0,0.0
1_115,25586000#4,30700001#0,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942,17.0,0.0
1_116,25586000#4,30701540,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464,17.0,0.0
1_117,25748726#6,-25586000#4,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053,17.0,0.0
1_118,25748726#6,-30690505#0,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945,17.0,0.0
1_119,25748726#6,-30690563#0,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805,17.0,0.0
1_120,25748726#6,-48563889,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164,17.0,0.0
1_121,25748726#6,1223049032#2,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036,17.0,0.0
1_122,25748726#6,135067339#2,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,17.0,0.0
1_123,25748726#6,151503390#1,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,17.0,0.0
1_124,25748726#6,25654957#1,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833,17.0,0.0
1_125,25748726#6,25748726#4,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983,17.0,0.0
1_126,25748726#6,25748820#3,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125,17.0,0.0
1_127,25748726#6,30671462#5,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472,17.0,0.0
1_128,25748726#6,30690502#2,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974,17.0,0.0
1_129,25748726#6,30690502#4,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993,17.0,0.0
1_130,25748726#6,30690502#6,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282,17.0,0.0
1_131,25748726#6,30690562#1,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916,17.0,0.0
1_132,25748726#6,30700001#0,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942,17.0,0.0
1_133,25748726#6,30701540,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464,17.0,0.0
1_134,25748820#1,-25586000#4,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053,17.0,0.0
1_135,25748820#1,-30690505#0,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945,17.0,0.0
1_136,25748820#1,-30690563#0,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805,17.0,0.0
1_137,25748820#1,-48563889,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164,17.0,0.0
1_138,25748820#1,1223049032#2,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036,17.0,0.0
1_139,25748820#1,135067339#2,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,17.0,0.0
1_140,25748820#1,151503390#1,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,17.0,0.0
1_141,25748820#1,25654957#1,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833,17.0,0.0
1_142,25748820#1,25748726#4,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983,17.0,0.0
1_143,25748820#1,25748820#3,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125,17.0,0.0
1_144,25748820#1,30671462#5,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472,17.0,0.0
1_145,25748820#1,30690502#2,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974,17.0,0.0
1_146,25748820#1,30690502#4,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993,17.0,0.0
1_147,25748820#1,30690502#6,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282,17.0,0.0
1_148,25748820#1,30690562#1,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916,17.0,0.0
1_149,25748820#1,30700001#0,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942,17.0,0.0
1_150,25748820#1,30701540,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464,17.0,0.0
1_151,30671462#1,-25586000#4,41.09900546558202,16.86478200132866,41.09901062910219,16.86503053493429,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053,17.0,0.0
1_152,30671462#1,-30690505#0,41.09900546558202,16.86478200132866,41.09901062910219,16.86503053493429,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945,17.0,0.0
1_153,30671462#1,-30690563#0,41.09900546558202,16.86478200132866,41.09901062910219,16.86503053493429,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805,17.0,0.0
1_154,30671462#1,-48563889,41.09900546558202,16.86478200132866,41.09901062910219,16.86503053493429,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164,17.0,0.0
1_155,30671462#1,1223049032#2,41.09900546558202,16.86478200132866,41.09901062910219,16.86503053493429,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036,17.0,0.0
1_156,30671462#1,135067339#2,41.09900546558202,16.86478200132866,41.09901062910219,16.86503053493429,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,17.0,0.0
1_157,30671462#1,151503390#1,41.09900546558202,16.86478200132866,41.09901062910219,16.86503053493429,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,17.0,0.0
