Flow ID,Start Edge ID,End Edge ID,Flow Length,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Random_const,Gamma,Gamma_agg,Gamma_norm,Start Count,End Count
0_2060,50077954,-50077954,2,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09590934506375,16.85589778274809,41.094481033476846,16.855484180652265,0.9160459058589985,0.45802295292949924,2.6950713369432324,0.16994835967829774,44.0,52.0
0_2061,50077954,-50370694#0,20,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09390877175432,16.860555577386883,41.09389978504193,16.86089441913475,0.722014139549484,0.0361007069774742,2.6950713369432324,0.013395084012291808,44.0,52.0
0_2062,50077954,114953453#6,13,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09289989869124,16.857979997773366,41.09252833667128,16.85806965698529,0.5092420382644357,0.03917246448187967,2.6950713369432324,0.014534852545428106,44.0,52.0
0_2063,50077954,1223050325#0,11,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09575898407665,16.861403291409037,41.09578940828096,16.861627521735652,0.8523287782972317,0.07748443439065743,2.6950713369432324,0.02875042056532009,44.0,52.0
0_2064,50077954,1223050326,10,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09577203818025,16.86132567064774,41.09575898407665,16.861403291409037,0.6661014004011071,0.06661014004011072,2.6950713369432324,0.024715538741790923,44.0,52.0
0_2065,50077954,1226960836#1,20,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09326327598272,16.856459442663375,41.09325705252129,16.85653261037847,0.9677029090552078,0.048385145452760396,2.6950713369432324,0.017953196559033997,44.0,52.0
0_2066,50077954,131750844#7,14,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09588692434208,16.86204201283392,41.096023183819085,16.86206015013157,0.9258741374737254,0.06613386696240896,2.6950713369432324,0.02453881871543275,44.0,52.0
0_2067,50077954,131750844#8,15,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.096023183819085,16.86206015013157,41.09607053280287,16.862073156374553,0.5703832771471871,0.03802555180981247,2.6950713369432324,0.014109293245254614,44.0,52.0
0_2068,50077954,131750844#9,16,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09607053280287,16.862073156374553,41.09624619327664,16.862345189534487,0.5288277544940067,0.033051734655875416,2.6950713369432324,0.012263769868653239,44.0,52.0
0_2069,50077954,131750850#0,16,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09406666971318,16.861809974981103,41.09374076152227,16.861733142040123,0.6746486657552395,0.04216554160970247,2.6950713369432324,0.01564542690640868,44.0,52.0
